,order_id,product_name,discount,sales,quantity,category
1928,ES-2012-1691714,"Avery 3-Hole Punch, Recycled",0.0,85.0,3,Office Supplies
1929,ES-2012-1691714,"Rogers Lockers, Blue",0.1,571.0,3,Office Supplies
1930,ES-2012-1691714,"Apple Signal Booster, with Caller ID",0.1,123.0,1,Technology
1931,ES-2012-1691714,"Cisco Signal Booster, with Caller ID",0.1,547.0,4,Technology
1932,ES-2012-4711472,"Ibico Index Tab, Clear",0.0,62.0,7,Office Supplies
1933,ES-2012-4711472,"Acme Ruler, High Speed",0.0,50.0,3,Office Supplies
1934,ES-2012-4071187,"Sanford Canvas, Fluorescent",0.0,207.0,4,Office Supplies
1935,ES-2012-4071187,"Elite Box Cutter, Easy Grip",0.0,110.0,3,Office Supplies
1936,ES-2012-3274675,"Tenex Shelving, Industrial",0.0,55.0,1,Office Supplies
1937,IT-2012-3681832,"Hon Executive Leather Armchair, Adjustable",0.2,728.0,2,Furniture
1938,IT-2012-3681832,"KitchenAid Blender, Silver",0.0,297.0,3,Office Supplies
1939,ES-2012-5770374,"Eldon Box, Wire Frame",0.0,47.0,5,Office Supplies
1940,ES-2012-5833893,"Eldon Door Stop, Black",0.0,100.0,2,Furniture
1941,ES-2012-2359818,"Cardinal Index Tab, Durable",0.0,15.0,2,Office Supplies
1942,ES-2012-4485887,"Sanford Sketch Pad, Easy-Erase",0.0,137.0,3,Office Supplies
1943,ES-2012-4485887,"GlobeWeis Business Envelopes, Recycled",0.0,32.0,2,Office Supplies
1944,IT-2012-3676319,"Fellowes Shelving, Single Width",0.4,69.0,2,Office Supplies
1945,ES-2012-5125870,"GlobeWeis Clasp Envelope, Set of 50",0.0,79.0,8,Office Supplies
1946,ES-2012-2654005,"Stanley Highlighters, Easy-Erase",0.0,15.0,1,Office Supplies
1947,ES-2012-2654005,"Fellowes Trays, Wire Frame",0.4,68.0,2,Office Supplies
1948,ES-2012-2650623,"Accos Push Pins, Metal",0.0,73.0,5,Office Supplies
1949,ES-2012-2650623,"Brother Personal Copier, High-Speed",0.15,360.0,3,Technology
1950,ES-2012-5325598,"Hon Executive Leather Armchair, Adjustable",0.1,827.0,2,Furniture
1951,ES-2012-5325598,"Ibico Index Tab, Clear",0.1,24.0,3,Office Supplies
1952,ES-2012-5325598,"SanDisk Mouse, Bluetooth",0.1,103.0,3,Technology
1953,ES-2012-2209297,"Boston Canvas, Easy-Erase",0.0,323.0,6,Office Supplies
1954,ES-2012-2209297,"Stanley Pencil Sharpener, Water Color",0.0,225.0,9,Office Supplies
1955,IT-2012-2399688,"Rubbermaid Frame, Duo Pack",0.0,220.0,2,Furniture
1956,IT-2012-2399688,"Stanley Canvas, Fluorescent",0.0,203.0,4,Office Supplies
1957,IT-2012-2399688,"Sharp Fax Machine, Color",0.15,758.0,3,Technology
1958,ES-2012-5630828,"Eldon Shelving, Single Width",0.0,97.0,2,Office Supplies
1959,ES-2012-2229637,"Binney & Smith Sketch Pad, Blue",0.0,371.0,8,Office Supplies
1960,ES-2012-2229637,"SanDisk Cards & Envelopes, Recycled",0.0,97.0,2,Office Supplies
1961,ES-2012-1712951,"Breville Toaster, Red",0.1,69.0,1,Office Supplies
1962,ES-2012-1712951,"Apple Signal Booster, with Caller ID",0.0,683.0,5,Technology
1963,ES-2012-2339134,"Binney & Smith Pencil Sharpener, Water Color",0.0,209.0,7,Office Supplies
1964,ES-2012-2339134,"Enermax Parchment Paper, 8.5 x 11",0.0,117.0,6,Office Supplies
1965,ES-2012-2339134,"Tenex Box, Wire Frame",0.1,42.0,3,Office Supplies
1966,ES-2012-5967582,"Hewlett Wireless Fax, High-Speed",0.0,1514.0,4,Technology
1967,ES-2012-5671193,"Nokia Smart Phone, Full Size",0.0,5725.0,9,Technology
1968,ES-2012-5284545,"Stanley Highlighters, Water Color",0.0,54.0,3,Office Supplies
1969,ES-2012-5284545,"Avery Index Tab, Clear",0.0,25.0,4,Office Supplies
1970,ES-2012-5284545,"Okidata Receipt Printer, Wireless",0.1,442.0,4,Technology
1971,IT-2012-2368261,"Stockwell Staples, 12 Pack",0.5,25.0,5,Office Supplies
1972,IT-2012-2675422,"Bevis Conference Table, Fully Assembled",0.85,555.0,4,Furniture
1973,ES-2012-2289922,"Binney & Smith Markers, Easy-Erase",0.0,122.0,5,Office Supplies
1974,ES-2012-2289922,"Eaton Message Books, Recycled",0.0,102.0,5,Office Supplies
1975,ES-2012-1779420,"Acco Hole Reinforcements, Durable",0.0,65.0,8,Office Supplies
1976,ES-2012-1779420,"Novimex Round Labels, 5000 Label Set",0.0,13.0,2,Office Supplies
1977,ES-2012-2102738,"Logitech Numeric Keypad, Ergonomic",0.0,44.0,1,Technology
1978,ES-2012-2102738,"Samsung Smart Phone, VoIP",0.0,1909.0,3,Technology
1979,ES-2012-2867475,"Acco Index Tab, Economy",0.5,10.0,2,Office Supplies
1980,ES-2012-5944655,"Binney & Smith Pens, Water Color",0.0,45.0,3,Office Supplies
1981,ES-2012-5273222,"Canon Wireless Fax, High-Speed",0.0,377.0,1,Technology
1982,ES-2012-4869643,"Ikea Library with Doors, Pine",0.1,1970.0,6,Furniture
1983,ES-2012-4869643,"Stanley Pens, Fluorescent",0.0,34.0,3,Office Supplies
1984,ES-2012-1760393,"Fiskars Scissors, Serrated",0.0,79.0,4,Office Supplies
1985,ES-2012-1760393,"Konica Receipt Printer, Durable",0.15,312.0,3,Technology
1986,ES-2012-2780126,"Sanford Canvas, Easy-Erase",0.0,102.0,2,Office Supplies
1987,ES-2012-4811686,"Fellowes Box, Wire Frame",0.1,34.0,2,Office Supplies
1988,ES-2012-5807038,"Advantus Paper Clips, Metal",0.0,54.0,4,Office Supplies
1989,ES-2012-5807038,"Fellowes Folders, Industrial",0.1,24.0,1,Office Supplies
1990,ES-2012-5247012,"Harbour Creations Chairmat, Set of Two",0.1,134.0,2,Furniture
1991,ES-2012-5247012,"Sanford Pens, Water Color",0.0,43.0,3,Office Supplies
1992,ES-2012-5318538,"Novimex Chairmat, Adjustable",0.1,265.0,5,Furniture
1993,ES-2012-5318538,"Enermax Memo Slips, Premium",0.0,31.0,2,Office Supplies
1994,ES-2012-2877241,"Ames Mailers, Security-Tint",0.0,230.0,6,Office Supplies
1995,ES-2012-5847046,"Avery Binding Machine, Recycled",0.0,98.0,2,Office Supplies
1996,ES-2012-5512464,"Cameo Clasp Envelope, Security-Tint",0.0,36.0,3,Office Supplies
1997,ES-2012-2555687,"Advantus Frame, Durable",0.0,973.0,9,Furniture
1998,ES-2012-2555687,"Acco Index Tab, Clear",0.0,16.0,2,Office Supplies
1999,ES-2012-2555687,"Cameo Business Envelopes, Recycled",0.0,77.0,4,Office Supplies
2000,ES-2012-1526824,"Advantus Light Bulb, Black",0.0,40.0,2,Furniture
2001,ES-2012-3376474,"Sanford Canvas, Blue",0.0,152.0,3,Office Supplies
2002,ES-2012-3637663,"Stockwell Staples, Assorted Sizes",0.0,58.0,7,Office Supplies
2003,ES-2012-3637663,"Novimex Legal Exhibit Labels, Laser Printer Compatible",0.0,21.0,2,Office Supplies
2004,ES-2012-3715659,"Harbour Creations Removable Labels, Adjustable",0.1,37.0,5,Office Supplies
2005,ES-2012-3658529,"Apple Audio Dock, with Caller ID",0.0,501.0,3,Technology
2006,ES-2012-3797337,"Cameo Interoffice Envelope, Recycled",0.0,92.0,2,Office Supplies
2007,ES-2012-3797337,"Smead Folders, Blue",0.0,35.0,2,Office Supplies
2008,IT-2012-1669193,"Rogers File Cart, Single Width",0.4,510.0,6,Office Supplies
2009,ES-2012-5566758,"Boston Pens, Water Color",0.0,52.0,3,Office Supplies
2010,ES-2012-4228050,"Tenex Trays, Single Width",0.1,146.0,3,Office Supplies
2011,ES-2012-2137901,"Binney & Smith Markers, Easy-Erase",0.0,97.0,4,Office Supplies
2012,ES-2012-2137901,"Binney & Smith Sketch Pad, Water Color",0.0,149.0,3,Office Supplies
2013,ES-2012-2137901,"Boston Pens, Water Color",0.0,104.0,6,Office Supplies
2014,ES-2012-2137901,"HP Fax Machine, High-Speed",0.0,1491.0,5,Technology
2015,ES-2012-4644458,"Fiskars Letter Opener, High Speed",0.0,55.0,2,Office Supplies
2016,IT-2012-1188964,"Office Star Bag Chairs, Black",0.5,159.0,6,Furniture
2017,IT-2012-1188964,"OIC Paper Clips, Assorted Sizes",0.5,12.0,2,Office Supplies
2018,IT-2012-1188964,"Enermax Memo Slips, Recycled",0.5,8.0,1,Office Supplies
2019,IT-2012-1188964,"Enermax Note Cards, Premium",0.5,60.0,4,Office Supplies
2020,IT-2012-1188964,"Nokia Speaker Phone, Full Size",0.5,249.0,4,Technology
2021,ES-2012-1286695,"Safco Floating Shelf Set, Pine",0.1,357.0,2,Furniture
2022,ES-2012-4989862,"Stanley Pens, Water Color",0.0,53.0,4,Office Supplies
2023,ES-2012-5232287,"Binney & Smith Pens, Water Color",0.0,30.0,2,Office Supplies
2024,ES-2012-5232287,"Tenex File Cart, Industrial",0.0,402.0,3,Office Supplies
2025,ES-2012-2438411,"Eldon Shelving, Blue",0.1,87.0,2,Office Supplies
2026,IT-2012-1941104,"Samsung Signal Booster, with Caller ID",0.5,341.0,5,Technology
2027,IT-2012-4512208,"Office Star Steel Folding Chair, Red",0.5,183.0,4,Furniture
2028,IT-2012-4512208,"Wilson Jones Binder, Recycled",0.5,47.0,7,Office Supplies
2029,IT-2012-4643815,"Eldon Box, Single Width",0.0,21.0,2,Office Supplies
2030,IT-2012-2361211,"Novimex Bag Chairs, Set of Two",0.6,96.0,5,Furniture
2031,ES-2012-4263971,"Eldon Lockers, Industrial",0.1,714.0,4,Office Supplies
2032,IT-2012-2361211,"Eldon File Cart, Single Width",0.4,154.0,2,Office Supplies
2033,IT-2012-2361211,"Rogers Trays, Blue",0.4,37.0,1,Office Supplies
2034,ES-2012-4263971,"Hewlett Fax Machine, Laser",0.0,320.0,1,Technology
2035,ES-2012-1211994,"Stanley Pencil Sharpener, Water Color",0.0,84.0,3,Office Supplies
2036,ES-2012-4907139,"Logitech Keyboard, Ergonomic",0.0,492.0,7,Technology
2037,ES-2012-4907139,"Motorola Office Telephone, Full Size",0.15,373.0,6,Technology
2038,ES-2012-3791638,"Ibico Binder Covers, Clear",0.0,92.0,7,Office Supplies
2039,ES-2012-3791638,"Harbour Creations Round Labels, Alphabetical",0.0,59.0,9,Office Supplies
2040,ES-2012-3791638,"Eldon Folders, Single Width",0.1,61.0,4,Office Supplies
2041,ES-2012-3791638,"Smead Shelving, Wire Frame",0.1,130.0,3,Office Supplies
2042,ES-2012-3791638,"Acme Box Cutter, High Speed",0.0,113.0,3,Office Supplies
2043,ES-2012-3791638,"Logitech Numeric Keypad, Ergonomic",0.0,397.0,9,Technology
2044,ES-2012-3497513,"Smead Box, Single Width",0.1,39.0,4,Office Supplies
2045,ES-2012-5168556,"Stanley Pencil Sharpener, Water Color",0.0,28.0,1,Office Supplies
2046,ES-2012-5168556,"Acco 3-Hole Punch, Economy",0.0,90.0,3,Office Supplies
2047,ES-2012-5168556,"Belkin Memory Card, Bluetooth",0.0,230.0,2,Technology
2048,ES-2012-5168556,"Logitech Router, Ergonomic",0.0,981.0,4,Technology
2049,IT-2012-2494521,"Office Star Bag Chairs, Black",0.5,27.0,1,Furniture
2050,ES-2012-4978525,"Fellowes File Cart, Industrial",0.1,248.0,2,Office Supplies
2051,IT-2012-2494521,"Acco Binder Covers, Durable",0.5,37.0,5,Office Supplies
2052,IT-2012-2494521,"Apple Headset, with Caller ID",0.5,73.0,2,Technology
2053,IT-2012-2655811,"Boston Sketch Pad, Easy-Erase",0.5,49.0,2,Office Supplies
2054,ES-2012-1473317,"Xerox Cards & Envelopes, Recycled",0.0,135.0,3,Office Supplies
2055,ES-2012-1473317,"Fellowes Box, Wire Frame",0.4,56.0,5,Office Supplies
2056,IT-2012-2655811,"Memorex Numeric Keypad, USB",0.5,86.0,4,Technology
2057,ES-2012-1198526,"Cameo Clasp Envelope, Security-Tint",0.0,36.0,3,Office Supplies
2058,ES-2012-2930191,"Bush Library with Doors, Metal",0.0,2546.0,7,Furniture
2059,ES-2012-1540709,"Cardinal Hole Reinforcements, Clear",0.0,24.0,5,Office Supplies
2060,ES-2012-2930191,"Jiffy Business Envelopes, Security-Tint",0.0,48.0,3,Office Supplies
2061,ES-2012-2930191,"Fellowes Trays, Blue",0.4,138.0,4,Office Supplies
2062,ES-2012-2930191,"Acme Scissors, Easy Grip",0.0,108.0,4,Office Supplies
2063,ES-2012-2930191,"Stiletto Ruler, Serrated",0.0,46.0,4,Office Supplies
2064,ES-2012-4108483,"Hon Rocking Chair, Adjustable",0.1,120.0,1,Furniture
2065,ES-2012-4108483,"Barricks Conference Table, Adjustable Height",0.35,2364.0,4,Furniture
2066,ES-2012-4108483,"Novimex Shipping Labels, Alphabetical",0.0,43.0,4,Office Supplies
2067,ES-2012-1462152,"Deflect-O Stacking Tray, Durable",0.3,53.0,3,Furniture
2068,ES-2012-1462152,"Ames Interoffice Envelope, Security-Tint",0.0,95.0,2,Office Supplies
2069,ES-2012-1462152,"HP Fax Machine, Laser",0.0,900.0,3,Technology
2070,ES-2012-1462152,"Motorola Signal Booster, VoIP",0.0,716.0,5,Technology
2071,ES-2012-4080677,"Fellowes Trays, Wire Frame",0.1,152.0,3,Office Supplies
2072,ES-2012-4080677,"Hewlett Copy Machine, Color",0.0,530.0,2,Technology
2073,ES-2012-4080677,"Sharp Copy Machine, Laser",0.0,717.0,3,Technology
2074,ES-2012-4080677,"Motorola Office Telephone, Full Size",0.0,365.0,5,Technology
2075,ES-2012-4026260,"Hon Steel Folding Chair, Set of Two",0.0,586.0,7,Furniture
2076,ES-2012-4026260,"Sanford Markers, Water Color",0.0,79.0,3,Office Supplies
2077,ES-2012-4026260,"Cameo Clasp Envelope, Security-Tint",0.0,36.0,3,Office Supplies
2078,ES-2012-2510515,"Hamilton Beach Stove, Silver",0.1,2444.0,5,Office Supplies
2079,ES-2012-2510515,"Binney & Smith Pens, Easy-Erase",0.0,12.0,1,Office Supplies
2080,ES-2012-2510515,"Hon Color Coded Labels, Alphabetical",0.0,25.0,2,Office Supplies
2081,ES-2012-2510515,"Rogers Folders, Blue",0.1,138.0,5,Office Supplies
2082,ES-2012-2510515,"Samsung Smart Phone, Full Size",0.15,2167.0,4,Technology
2083,ES-2012-4556851,"Wilson Jones 3-Hole Punch, Recycled",0.0,198.0,7,Office Supplies
2084,ES-2012-1704393,"Deflect-O Clock, Durable",0.0,142.0,3,Furniture
2085,ES-2012-1704393,"Eldon Door Stop, Duo Pack",0.0,151.0,3,Furniture
2086,ES-2012-1704393,"Ibico Hole Reinforcements, Clear",0.0,13.0,2,Office Supplies
2087,ES-2012-1704393,"Tenex Shelving, Single Width",0.1,49.0,1,Office Supplies
2088,ES-2012-1704393,"Kleencut Scissors, Steel",0.0,43.0,2,Office Supplies
2089,ES-2012-4287995,"Novimex File Folder Labels, Alphabetical",0.0,24.0,3,Office Supplies
2090,ES-2012-4287995,"Motorola Headset, Cordless",0.0,248.0,3,Technology
2091,ES-2012-4899743,"Harbour Creations Executive Leather Armchair, Adjustable",0.1,2571.0,6,Furniture
2092,ES-2012-3077199,"Dania Classic Bookcase, Metal",0.1,2584.0,7,Furniture
2093,ES-2012-1223851,"Acco Hole Reinforcements, Recycled",0.0,21.0,3,Office Supplies
2094,ES-2012-1404439,"Cardinal Binder Covers, Clear",0.0,34.0,3,Office Supplies
2095,IT-2012-2644618,"Advantus Paper Clips, Bulk Pack",0.5,14.0,2,Office Supplies
2096,ES-2012-1404439,"Nokia Smart Phone, Full Size",0.15,1081.0,2,Technology
2097,ES-2012-5454545,"Safco Stackable Bookrack, Traditional",0.0,297.0,2,Furniture
2098,ES-2012-3267066,"Hoover Toaster, White",0.0,164.0,2,Office Supplies
2099,ES-2012-1845274,"Stanley Highlighters, Fluorescent",0.0,96.0,6,Office Supplies
2100,ES-2012-2170704,"Dania Corner Shelving, Traditional",0.0,610.0,5,Furniture
2101,ES-2012-3947984,"Harbour Creations Shipping Labels, 5000 Label Set",0.0,24.0,2,Office Supplies
2102,ES-2012-3947984,"Tenex Shelving, Single Width",0.1,49.0,1,Office Supplies
2103,ES-2012-3569748,"Stiletto Box Cutter, Steel",0.0,212.0,6,Office Supplies
2104,ES-2012-2170704,"Sharp Personal Copier, Laser",0.0,120.0,1,Technology
2105,ES-2012-1743140,"Fiskars Shears, Steel",0.0,94.0,2,Office Supplies
2106,ES-2012-3163464,"Cardinal 3-Hole Punch, Economy",0.0,144.0,5,Office Supplies
2107,ES-2012-3163464,"Kraft Interoffice Envelope, Security-Tint",0.0,99.0,2,Office Supplies
2108,ES-2012-5836794,"Avery Binding Machine, Clear",0.0,48.0,1,Office Supplies
2109,ES-2012-5836794,"Smead Trays, Single Width",0.1,131.0,3,Office Supplies
2110,ES-2012-1607446,"Ikea Floating Shelf Set, Mobile",0.1,467.0,3,Furniture
2111,ES-2012-1607446,"HP Ink, High-Speed",0.15,431.0,4,Technology
2112,ES-2012-1607446,"StarTech Printer, Red",0.15,646.0,3,Technology
2113,ES-2012-1103132,"Elite Letter Opener, Easy Grip",0.0,145.0,5,Office Supplies
2114,IT-2012-5541212,"Safco Library with Doors, Mobile",0.1,1765.0,5,Furniture
2115,IT-2012-5541212,"KitchenAid Coffee Grinder, Red",0.1,190.0,3,Office Supplies
2116,ES-2012-1838775,"Cardinal 3-Hole Punch, Clear",0.0,85.0,3,Office Supplies
2117,IT-2012-1698939,"Advantus Door Stop, Duo Pack",0.3,158.0,5,Furniture
2118,ES-2012-4848943,"Eldon File Cart, Single Width",0.1,345.0,3,Office Supplies
2119,ES-2012-3846568,"Sharp Ink, Color",0.5,189.0,3,Technology
2120,ES-2012-5853394,"Avery Index Tab, Economy",0.0,39.0,5,Office Supplies
2121,ES-2012-1439705,"Sanford Pens, Fluorescent",0.1,22.0,2,Office Supplies
2122,ES-2012-1439705,"Acco Binder, Clear",0.1,39.0,3,Office Supplies
2123,ES-2012-1128541,"Stanley Pencil Sharpener, Water Color",0.0,112.0,4,Office Supplies
2124,ES-2012-1128541,"Acco Binder, Recycled",0.0,124.0,8,Office Supplies
2125,ES-2012-1128541,"Ames Peel and Seal, with clear poly window",0.0,89.0,4,Office Supplies
2126,ES-2012-1128541,"Advantus Rubber Bands, Bulk Pack",0.0,17.0,1,Office Supplies
2127,ES-2012-1128541,"Eldon Folders, Single Width",0.4,31.0,3,Office Supplies
2128,ES-2012-3290357,"Hon Bag Chairs, Adjustable",0.0,333.0,7,Furniture
2129,ES-2012-3290357,"Okidata Inkjet, Wireless",0.0,2199.0,7,Technology
2130,ES-2012-4192199,"Stanley Markers, Easy-Erase",0.0,22.0,1,Office Supplies
2131,ES-2012-4192199,"Smead Legal Exhibit Labels, Adjustable",0.0,27.0,3,Office Supplies
2132,ES-2012-4904223,"Smead Box, Wire Frame",0.1,18.0,2,Office Supplies
2133,ES-2012-4904223,"Apple Speaker Phone, Full Size",0.0,125.0,1,Technology
2134,ES-2012-5455334,"Hon Chairmat, Red",0.1,150.0,3,Furniture
2135,ES-2012-5455334,"Okidata Inkjet, White",0.0,623.0,2,Technology
2136,ES-2012-5207465,"Smead Shelving, Single Width",0.1,88.0,2,Office Supplies
2137,ES-2012-1191624,"Wilson Jones Index Tab, Economy",0.0,26.0,4,Office Supplies
2138,ES-2012-1191624,"Fellowes File Cart, Blue",0.1,247.0,2,Office Supplies
2139,ES-2012-5207465,"Konica Phone, Red",0.15,142.0,2,Technology
2140,ES-2012-1191624,"Brother Copy Machine, Color",0.15,673.0,3,Technology
2141,IT-2012-5085527,"Sanford Pencil Sharpener, Water Color",0.5,15.0,1,Office Supplies
2142,ES-2012-3699074,"Nokia Office Telephone, VoIP",0.0,196.0,3,Technology
2143,ES-2012-3241112,"Hon Executive Leather Armchair, Black",0.1,823.0,2,Furniture
2144,ES-2012-3241112,"Fiskars Scissors, Steel",0.1,284.0,14,Office Supplies
2145,ES-2012-3229508,"Wilson Jones 3-Hole Punch, Clear",0.0,82.0,3,Office Supplies
2146,IT-2012-4642813,"Sanford Pencil Sharpener, Water Color",0.5,39.0,3,Office Supplies
2147,ES-2012-1441306,"Stockwell Paper Clips, Bulk Pack",0.0,41.0,3,Office Supplies
2148,ES-2012-1441306,"SanDisk Memory Card, Bluetooth",0.0,225.0,2,Technology
2149,ES-2012-3471823,"Novimex Chairmat, Set of Two",0.0,293.0,5,Furniture
2150,ES-2012-3471823,"Stanley Canvas, Easy-Erase",0.0,99.0,2,Office Supplies
2151,ES-2012-1420387,"Kraft Business Envelopes, Set of 50",0.0,60.0,3,Office Supplies
2152,ES-2012-3471823,"Motorola Office Telephone, VoIP",0.0,216.0,3,Technology
2153,ES-2012-1420387,"Motorola Headset, Cordless",0.1,446.0,6,Technology
2154,ES-2012-3944475,"SAFCO Rocking Chair, Adjustable",0.2,769.0,7,Furniture
2155,ES-2012-3944475,"Eldon Clock, Duo Pack",0.1,153.0,3,Furniture
2156,ES-2012-3944475,"Sanford Pens, Water Color",0.1,64.0,5,Office Supplies
2157,ES-2012-3944475,"Avery Index Tab, Clear",0.1,16.0,3,Office Supplies
2158,ES-2012-3944475,"Ibico Index Tab, Clear",0.1,56.0,7,Office Supplies
2159,ES-2012-3944475,"Smead Folders, Wire Frame",0.2,53.0,4,Office Supplies
2160,IT-2012-2013268,"Hon Round Labels, Laser Printer Compatible",0.5,3.0,1,Office Supplies
2161,ES-2012-1211810,"Fellowes Lockers, Single Width",0.1,560.0,3,Office Supplies
2162,ES-2012-3944475,"Brother Fax and Copier, Digital",0.1,344.0,2,Technology
2163,IT-2012-1084413,"Hon Rocking Chair, Red",0.2,522.0,5,Furniture
2164,ES-2012-2130247,"Ibico 3-Hole Punch, Economy",0.0,91.0,3,Office Supplies
2165,ES-2012-2130247,"OIC Thumb Tacks, Assorted Sizes",0.0,35.0,3,Office Supplies
2166,ES-2012-2130247,"Hon Shipping Labels, 5000 Label Set",0.0,24.0,2,Office Supplies
2167,ES-2012-2130247,"Tenex File Cart, Single Width",0.4,241.0,3,Office Supplies
2168,ES-2012-5923089,"Ikea 3-Shelf Cabinet, Traditional",0.0,712.0,5,Furniture
2169,ES-2012-5923089,"Bevis Wood Table, Rectangular",0.0,1062.0,2,Furniture
2170,ES-2012-5923089,"Binney & Smith Canvas, Fluorescent",0.0,158.0,3,Office Supplies
2171,ES-2012-5923089,"SanDisk Mouse, Bluetooth",0.0,230.0,6,Technology
2172,ES-2012-5923089,"Nokia Headset, Cordless",0.0,380.0,5,Technology
2173,ES-2012-3420594,"Binney & Smith Pencil Sharpener, Water Color",0.0,269.0,9,Office Supplies
2174,IT-2012-3490826,"Dania 3-Shelf Cabinet, Mobile",0.1,907.0,7,Furniture
2175,ES-2012-4207693,"Acco Binder, Economy",0.0,30.0,2,Office Supplies
2176,ES-2012-5359319,"Panasonic Inkjet, Durable",0.15,2123.0,8,Technology
2177,ES-2012-4829315,"Advantus Rubber Bands, Bulk Pack",0.0,66.0,4,Office Supplies
2178,ES-2012-4829315,"Smead Shelving, Blue",0.0,147.0,3,Office Supplies
2179,ES-2012-3605781,"Ames Peel and Seal, Security-Tint",0.1,57.0,3,Office Supplies
2180,ES-2012-3605781,"Stockwell Clamps, Assorted Sizes",0.1,29.0,2,Office Supplies
2181,ES-2012-5411795,"Cuisinart Refrigerator, Red",0.0,1488.0,3,Office Supplies
2182,ES-2012-5411795,"Cameo Clasp Envelope, Security-Tint",0.0,24.0,2,Office Supplies
2183,ES-2012-5411795,"Tenex Box, Blue",0.0,99.0,6,Office Supplies
2184,ES-2012-5823618,"BIC Pencil Sharpener, Fluorescent",0.1,27.0,1,Office Supplies
2185,ES-2012-5823618,"GlobeWeis Peel and Seal, with clear poly window",0.1,45.0,2,Office Supplies
2186,ES-2012-5823618,"Xerox Message Books, Premium",0.1,55.0,3,Office Supplies
2187,ES-2012-1762599,"Sanford Markers, Easy-Erase",0.0,165.0,7,Office Supplies
2188,ES-2012-1762599,"Stanley Sketch Pad, Fluorescent",0.0,46.0,1,Office Supplies
2189,ES-2012-1762599,"Memorex Memory Card, Programmable",0.0,519.0,5,Technology
2190,ES-2012-5345056,"Tenex Trays, Single Width",0.1,98.0,2,Office Supplies
2191,ES-2012-5840484,"Tenex Photo Frame, Ergonomic",0.0,353.0,7,Furniture
2192,ES-2012-5840484,"BIC Sketch Pad, Easy-Erase",0.0,343.0,7,Office Supplies
2193,ES-2012-5264524,"Harbour Creations Steel Folding Chair, Red",0.1,352.0,4,Furniture
2194,ES-2012-5677695,"Harbour Creations Chairmat, Red",0.1,518.0,8,Furniture
2195,ES-2012-1211902,"Hamilton Beach Stove, Red",0.1,1952.0,4,Office Supplies
